ObjectID,Title,Description,Pressure,Multiple Pressures,Current Status,Priority,Objective,Proposed Management Action,Strategy,"Scale:  5=District, 4=catchment, 3=river, 2=coastal, 1=local",Resources,Data Requirements,Lead Organisation,Potential Partners,Capital Cost,In-Kind Contributions,Maintainance Required,Annual Cost,Funding Available,Completion Date,Challenges and Constraints,Easting,Northing,Image URL,Review Status,Review Progress,Review Cost,Review Description,Review Challenges,Last Reviewed,District,District ID,Action ID,GlobalID,Primary Funding Organisation,Costing Certainty,Funding Shortfall,x,y
3208,Education and Awareness,To promote management of the rivers to as wide an audience as possible.,Other,,Planned,High,,M,Deevelop education and awareness programs for schools community groups etc ,5,,,FNLRT,"DSFBs, FMS, MS, IFM, Press, Education Bodies",0,0,Yes,4500,Funding Secured,N/A,"Continue to meet with stakeholders and organisations to promote good riparian and fish management. • Continue promotion of the river and management through talks and events. • Continue to build links with local communities and establish volunteer networks to support projects. • Continue to develop publicity through website, social media, Facebook and twitter, To promote

education programs

highlighting river

ecology and

angling.",300665,850465,,Ongoing,Some Progress,,Regular review,Have secures funding but having staff and volunteers to deliver proving more difficult due to volume of other work,2024,Findhorn,FD18,MA0890,8509c6ec-f96b-4047-bf62-c5b0f3375ee9,Private Finance,Fairly Confident,4000,-3.66072878,57.53346177
3209,Climate Crisis - River Temperatures,Data from SRTMN shows increasing river temperatures to potentially critical levels for salmonids and other native aquatic species,Multiple,"Habitat, bidiversity loss,  water temperature, water quality, fish health",Ongoing,High,,Q,Explore possibilities for a catchment scale habitat management approach using experiences developed through the Findhorn Watershed Initiative,5,https://WWW.findhornwatershed.com/,Scoping study to determine requirements,FNLRT,"Local DSFB,  Landowner, FLS, Scottish Forestry, Riverwoods, NaureScot, Marine Scotland",0,0,,0,Unfunded,N/A,,323700,870600,,Initiated,Some Progress,,Additional funding secured may allow development ,"Delivering project with limited staff, cash flow issues.",2024,Lossie,FD28,MA0914,d531907f-f151-4157-ab26-4233ea14771e,Mix of Private & Public Funding,Estimate,20000,-3.282480612,57.71875321
3210,Climate Crisis - Peatland,"Historical drainage of moorland has increased the volume and speed of run-off, leading to more erosive spates and loss of peat, soil, and reduced water retention",Multiple,"Habitat, biodiversity loss, water temperature, water quality, water flow",Ongoing,High,,M,Explore possibilities for a catchment scale habitat management approach using experiences developed through the Findhorn Watershed Initiative,5,,Scoping study to determine requirements,FNLRT,"Local DSFB, FNLRT, Landowner, FLS, NaureScot",0,0,,0,Unfunded,N/A,,323700,870600,,Ongoing,No Progress,,,"Delivering project with limited staff, cash flow issues.",2024,Lossie,FD28,MA0915,9f680d62-43c8-403e-b853-8f59b208c7d5,Unidentified,Estimate,20000,-3.282480612,57.71875321
3211,Habitat- Obstructions Man-made,facilitate fish passage through the removal of barriers or the installation of a fish pass.,Obstacles to Fish Passage,,Ongoing,High,,K,Assess man-made barrier (SNIFFER) and survey burns above and below man-made obstruction,1,,"Majority of barriers identified, assessed and mapped in GIS. Develop costs for removal or to make accessible.",FNLRT,"DSFBs, Councils, Roads, Network Rail, Landowners, Distillers, Scottish Water",0,0,,0,Unfunded,N/A,Identify the barrier owners and seek discussions with them and SEPA to facilitate fish passage. • Review new construction developments and ensure no new obstructions are created. • Develop monitoring plans to assess fish passage after barrier improvement,323700,870600,,Ongoing,Some Progress,,Discussions underway with distillery company to open up two further weirs and improve fish access,Ensuring bridge repairs and new developments consult properly and new designs are fish and substrate friendly. Majority of barriers are associated with existing bridge structures so when bridge is needing maintenece or repair tend to tackle passage issue at the same time.,2024,Lossie,FD28,MA0916,c8a688fc-4fa0-4542-a3ea-5390cd4b4c9e,Private Finance,Fairly Confident,,-3.282480612,57.71875321
3212,Habitat -Natural Obsructions,To identify all the natural obstructions and the unique fish populations above them.,Obstacles to Fish Passage,,Ongoing,Low,,K,Survey burns above natural obstruction when an opportunity arises,1,,"Barrier location data to be compiled in spreadsheet, requires mapping into GIS",FNLRT,"Landowners, Windfarm developers",0,0,No,0,Unfunded,N/A,Continue to identify natural obstructions and collect data on the unique fish populations above them. • Review any new construction developments and ensure there is no damage to the fish populations.,323700,870600,,Ongoing,Some Progress,,Majority of natural obstacles identified but need to be documented in spreadsheet and mapped. Fish surveys required above some obstacles,Funding occasionally available through wind farm development or other source. The fish population are often unique trout sub populations and spawn at small size and are in low numbers so very fragile. Any interference with their habitat particularly a weir or blockage to migration could lead to the extinction of the population very quickly.,2024,Lossie,FD28,MA0917,605f4024-d169-45e9-a482-29a8bcda1bb7,Unidentified,N/A,,-3.282480612,57.71875321
3213,Habitat -Land Use,o promote sustainable land use development and protect riparian habitat and aquatic wildlife,Multiple,"Habitat, bidiversity loss,  water quality and quantity",Ongoing,High,,G,Scrutinise and comment on all land developments where there may be a potential conflict with rivers and fish populations.,5,,Review planning developments on Local Council websites. ,FNLRT,"Local DSFB, Landowners, FLS, NaureScot, Councils, Scot Gov, Local communities, Individual Residents",0,0,,1500,Unfunded,N/A,Monitor planning applications and respond to ensure fish populations and habitats are not detrimentally affected. • Continue to provide support to riparian owners and developers to manage river works appropriately.,323700,870600,,Ongoing,Some Progress,,"Linkage to Council planning web sites maintained, comments on three develeopments submitted, onsite visits and monitoring initiated",Can be time consumming and no staff costs unable to be recovered unless a monitoring plan or fish rescue is required,2024,Lossie,FD28,MA0918,60cc5921-feda-4f98-9632-e45264f42098,DSFB + Fishery Trust,N/A,300,-3.282480612,57.71875321
3214,Habitat - Water Quality,To maintain the highest water quality through the minimization of pollution,Water Quality,,Ongoing,High,,S,"Maintain close liaiason with SEPA, Scottish Water distilleries and other water users",5,,"Location of sewage treatment works, outflows",SEPA,"FNLRT, Local DSFBs, Anglers,",0,0,,0,Unfunded,N/A,Monitor planning applications and respond to ensure fish populations and habitats are not detrimentally affected. • Continue to provide support to riparian owners and developers to manage river works appropriately.,323700,870600,,Ongoing,No Progress,,"Linkage to Council planning web sites maintained, comments on developments submitted, onsite visits and monitoring initiated when approapriate",Recent poor approach from SEPA,2022,Lossie,FD28,MA0919,c21b42ab-1bd9-41ee-9225-949a3ff37d34,Local Fishery Trust,N/A,,-3.282480612,57.71875321
3215,Habitat - Water Quantity,"To ensure riparian habitats, fish and aquatic wildlife are not detrimentally affected by water abstraction and supply.",Water Quantity,,Ongoing,High,,S,MAintain close links with all water users,5,,Identify major watter abstractors and users within the catchment,SEPA,"FNLRT, Local DSFBs, Councils, Scottish Water",0,0,,0,Unfunded,N/A,"To continue and improve liaison with major water users such as Scottish Water, distilleries, farmers etc. • Provide advice to water users to protect fish and riparian habitats. • Ensure that water use is compatible with Fisheries Legislation.",323700,870600,,Ongoing,Some Progress,,"Linkage to Council planning web sites maintained, comments on developments submitted, onsite visits and monitoring initiated when approapriate",Recent poor approach from SEPA,2024,Lossie,FD28,MA0920,87579216-1986-42d9-bfc2-c8093ea8f9cf,Mix of Private & Public Funding,N/A,,-3.282480612,57.71875321
3216,Habitat - Channel Modifications,Significant sections of the rivers have been historically modified leaving poor river structure and habitat,Instream and Riparian Habitat,,Ongoing,High,,S,Liaise with landowners and identify potential sections to re-meander,4,,Location and assessment of modified river areas,SEPA,"FNLRT, Landowners, Councils, NAtureScot",0,0,,0,Unfunded,N/A,Identify and review degraded riparian areas and evaluate potential habitat restoration options. • Meet with landowners to discuss issue and identify willingness to consider improvement schemes. • Maintain links with SEPA and other organisations on river restoration initiatives,323700,870600,,Ongoing,No Progress,,"Linkage to Council planning web sites maintained, comments on developments submitted. No direct work on re-meandering channels initiated.",Time to address this issue,2024,Lossie,FD28,MA0921,23449500-7912-4b4b-8431-e350bc9439b6,Unidentified,N/A,,-3.282480612,57.71875321
3217,Biosecurity,Implement Biosecurity Plan to manage the key risks to the catchments,Multiple,"INNs, Fish Disease",Ongoing,High,,M,Continue to implement biosecurity plan,4,,Distribution and abundance of INNs plants and animals. Information on other biosecurity threats and how to manage them,FNLRT,"Local DSFB, FNLRT, Landowners, SEPA, NaureScot, Councils, General Public",0,0,,350,Funding Secured,N/A,Update Biosecurity Plan. • Continue to raise awareness on key biosecurity risks to the catchments.,323700,870600,,Ongoing,Completed,,Biosecurity plan updated in 2021,Maintain and improve biosucurity knowledge and axctions across the catchments,2024,Lossie,FD28,MA0922,a4ba2eff-4a2e-41b1-9a3e-38869c21eee0,Local Fishery Trust,Estimate,350,-3.282480612,57.71875321
3218,Fish Disease,To maintain and improve awareness of pathogens and disease threats to fish stocks.,Disease,,Ongoing,Low,,O,"Identify outbreaks and collect samples, provide advice and guidance to contain spread",4,,"Data on infected fish, pathogens, disease types",FNLRT,"Local DSFB, Landowners, MS,  General Public",0,0,,0,Unfunded,N/A,Continue to prevent the introduction of the Gyrodactylus salaris.  Continue to respond to fish disease outbreaks and collect samples. Maintain links with MS Fish Inspectors and other experts  for advice and guidance.,323700,870600,,Ongoing,Some Progress,,No reports of diseased fish during 2023,Obtaining samples from diseased fish when possible,2024,Lossie,FD28,MA0923,e90df4b5-08e8-4f95-82e3-91080a20157f,Unidentified,N/A,,-3.282480612,57.71875321
3219,Invasive Non Native Species,To control and eradicate nonnative species.,INNS,,Ongoing,High,,N,Maintain and expand existing control programs for INNs plants and mink,5,https://www.invasivespecies.scot/,Data on location and distribution of INNs,FNLRT,"SISI, NatureScot, Community Groups, Landowners, DSFB, FMS",0,0,Yes,40000,Funding Secured,Within 3 Years,Continue monitoring and control programs using most appropriate techniques. Ensure rapid response to new INNs species which appear out-with existing control areas. Continue to source funding for INNs control and develop alternative strategies such as cooperative landowner schemes. Maintain public awareness through multi-media approach. Promote awareness of Pink Salmon,323700,870600,,Ongoing,Some Progress,,"SISI phase one completed with significant improvements in control achieved across all three rivers. Expandtion into new areas and mainatining control targeted in SISI phase 2. Control techniques improved, good community support and developing landowner management agreements. Staff in place. Additional funds aslo secured from estates and Moray Council","Developing landowner agreements, mainataining community support, further funding, promote awareness of Pink salmon",2024,Lossie,FD28,MA0924,48f924d7-a60d-468a-9281-fad612437aec,Mix of Private & Public Funding,Very Confident,10000,-3.282480612,57.71875321
3220,Illegal Fishing,Illegal fishing or poaching is damaging spawning stocks of salmon and sea trout.,Illegal Exploitation,,Ongoing,High,,E,Maintain bailiffs and liaise closely with Police Scotland,5,,Bailiffing records,DSFB,"Findhorn DSFB, Police Scotland, IFM, FMS",0,0,Yes,2500,Funding Secured,N/A,"Containue to maintain well-trained river bailiff team,  Continue Riverwatch and liaison with Police Scotland and neighbouring rivers,  Continue to collect eviidence and raise awareness of poaching as a wildlife crime.",323700,870600,https://asfbuk.sharepoint.com/:i:/g/EaNKBUD2iaZLue-pkVXfd0wB_3qc22d7VTx7sQZEyBO7eg?e=4w1MIL,Ongoing,Completed,,"Bailiffs continue to patrol the District, ensuring illegal exploitation is not occuring.",Maintaing funding such that Lossie Board can contract in bailiffing services from Findhorn DSFB.,2022,Lossie,FD28,MA0925,7515316f-da11-4542-a3b0-b7504ce3079d,Local DSFB,Little Confidence,2500,-3.282480612,57.71875321
3221,Piscivorous Birds,"Piscivorous birds are occasionally present in the Lossie catchment, and they may have an impact on salmonid populations - particuarly at periods where they are more vulnerable such as during smolt migration. Anglers and landowners are encouraged to log any observations and these are used within a license application to scare, with lethal reinforcement of scaring.",Other,Predation,Ongoing,Medium,,J,Conduct regular bird couts and apply for licence to control if necessary,5,,Sawbill and cormorant sightings on the river,FNLRT,"Game keepers, Angling Associations, Landowners",0,100,Yes,250,Unfunded,N/A,"Formal counts provided little data, ad hoc sightings now recorded. Relies on volunteers remebering to submit data!",323700,870600,https://asfbuk.sharepoint.com/:i:/g/EUcSi70ZoIJDosGgeaaf0IYBEMRSqE9jCUzvozMys33iUQ?e=WSblTO,Ongoing,Some Progress,,Formal counts proviuded little data although one estate has collected consistant counts during 2023. Ad hoc sightings also recorded. Relies on volunteers remebering to submit data!,Irregular supply of data,2024,Lossie,FD28,MA0926,b2594cb0-13ef-49fa-bf9f-cfb57979b05a,DSFB + Fishery Trust,Estimate,250,-3.282480612,57.71875321
3222,Seal Predation,To reduce the impact of seals on salmonid populations within the rivers.,Other,Predation,Ongoing,Medium,,J,Conduct regular in-river  seal counts and apply for control licence,2,,Seal sightings within the river,FNLRT,"SRMU, Marine Scotland",0,0,Yes,0,Unfunded,N/A,No data,323700,870600,https://asfbuk.sharepoint.com/:i:/g/EY5TLaTRBdtInBo0scMXRmIBEjKdvO4g_eE9pv5BLon_jw?e=8b6Li6,Complete,No longer a Priority,,No data on seals within the Lossie in recent years,Obtaining a license for lethal control of specialise seals is next to impossible. Acoustic deterrents used so far have mixed success on seals. Seal incursions into the Lossie appear to be low.,2022,Lossie,FD28,MA0927,cf835484-73da-455e-975d-a526a9ea03e7,,,,-3.282480612,57.71875321
3223,Fish - Adult Salmonids,To maintain and improve data on adult salmonid populations,Multiple,,Ongoing,High,,L,assess and develop methods for estimating adulta salmon runs within the river.,3,,Collect catch data,DSFB,"FNLRT, MS",0,350,Yes,350,Unfunded,N/A,Continue collection and analysis of rod catches. • Liaise with MS to ensuring the catch returns are accurate and are robust enough for conservation limits. • Develop a catch and release tagging project to examine recapture rates. • Consider radio tracking project for returning adult salmonids. • Continue to look for potential fish counter and trap locations. • Review alternative approaches for counting adult salmonid numbers. • Continue to encourage scale collection for retained adult salmon and sea trout.,323700,870600,,Ongoing,Completed,,Regular review of catch data,Developing alternative adult fish counting methods,2024,Lossie,FD28,MA0928,d6d549b8-2e3d-44d8-a33d-7a263070b0ab,Local DSFB,Estimate,350,-3.282480612,57.71875321
3224,Fish - Juvenile Salmonids,To maintain and improve data on juvenile salmonid populations.,Multiple,,Ongoing,High,,L,Conduct regular EF surveys to assess juvenle salmon and other fish populations,3,,Maintain local EF  and NEPs surveys,FNLRT,"DSFBs, MS, SEPA",0,0,Yes,4000,Unfunded,N/A,Review electrofishing data and report. • Develop electrofishing survey based on NEPS for long-term monitoring. • Conduct specific EF surveys as required. • Review alternative methods for monitoring juvenile salmonids,323700,870600,,Ongoing,Some Progress,,NEPS completed 2023. General survey proposed for 2024.,Staff all trained in EF,2024,Lossie,FD28,MA0929,128db79f-d152-4cd3-a586-67629f2b398f,Local DSFB,Estimate,4000,-3.282480612,57.71875321
3225,Fish - Smollts,To develop monitoring program for smolts.,Multiple,,Ongoing,High,,L,To estimate smolt outputs for all or part of the river using smolt traps,3,,Data on smolt runs and survuval,FNLRT,"Dsfb, AST",0,0,,10000,Unfunded,N/A,Finding suitable site for long term monitoring of smolts.,323700,870600,,Complete,Completed,,"Data on smolts collected form the upper river successfully in 2014, desireable to repeat study for comparison or establish trap site in the lower river.",Smolt trap may be installed again to repeat previous survey,2024,Lossie,FD28,MA0930,418be449-45eb-46c6-abe4-b6534f157132,Unidentified,Estimate,10000,-3.282480612,57.71875321
3226,Removal of riparian conifer regen,The main areas of commercial conifer plantations is in the sub-catchments of the Kinnel Water and Water of Ae.  Naturally seeded conifers along the banks of watercourses can be a concern outcompeting and replacing native plant species. Also the excessive levels of shade produced all year round can reduce primary production in the watercourse and cause bank erosion due to the loss of protective vegetation layers.,Instream and Riparian Habitat,,Ongoing,High,To manage conifer regen alongside all water courses within plantations,G,Surveys are required to map locations and densities of conifer regen around key water courses in afforested areas - often it is the smaller tributaries that are worse affected.  These surveys can be undertaken on foot or using drones.  Forestry ownership is dominsted FLS - need to check with FLS how much they survey.  We consider these riparian areas need to be surveyed/controlled on a rolling 5 year programme.  Conifer regen is controlled by cutting the tree below its lowest branch.  Small trees can be dealt with using hand tools but larger trees require chainsaw operators.  Where conifer regen is found to be excessive then it will be controlled by contractors.,3,,On-going surveys of riparian areas in conifer afforested areas (every 5 years),ADSFB,"Galloway Fisheries Trust , FLS, private forest interests",0,0,Yes,5000,Partially Funded,Annual,Need for owners to support removal of regen.  Funding requirement for some work.,307950,586100,,Ongoing,,,,,,Annan,FD01,MA1075,6b76024f-a712-47ce-a879-24953a4a21b3,Public Funding,Fairly Confident,20000,-3.446342792,55.1606585
3227,Plant and maintain extensive riparian native woodlands,"The Marine Directorate river temperature monitoring network is showing that many rivers are at risk of becoming too warm to support healthy salmon populations.  Their modelling shows the Annan is at risk from reaching summer temperatures which would cause thermal stress to salmon and possibly death in the future..  Temperatures recorded already are near the lethal levels for juvenile salmon.                                                                                                                                                The ADSFB feel it is important to establish an extensive riparian native hardwood woodland, particularly on the south bank of water courses, to provide adequate levels of shade to help address predicted increasing water temperatures.  While increasing climate change resilience is the priority pressure to address, this tree planting will also improve habitats, water quality, input woody debris and protect banks from erosion.",Water Temperature,,Ongoing,High,To establish >30% native riparian tree cover on key watercourse banks through out catchment,Q,"The ADSFB consider that riparian planting must be undertaken at a scale large enough to make a significant difference across the catchment.  GFT were contracted in to develop up a landscape scale project - a submission was made to Riverwoods for development fundimg for a natural capital project.  There will need on-going maintenance, beaten up and tree guards removed once trees are of suffient size (~5 years after planting) etc.  Some of these waters will need riparian conifer regen removed or stock proof fencing erected before hard woods can be planted.  Adequate tree protection and on-going maintenance will be required.",3,https://www.gov.scot/publications/scotland-river-temperature-monitoring-network-srtmn/,If a natural capital project proceeds then a detailed audit and assessment will need to be undertaken.,GFT (on behalf of ADSFB,"ADSFB, FLS, private forest interests, landowners, RAW, community groups",250000,0,Yes,0,Unfunded,Annual,Applied for development funding - waiting to hear funding application outcome,319450,567700,,Ongoing,,,,,,Annan,FD01,MA1076,4472e678-2d2c-48b9-99e3-946beb257fec,Private Finance,Fairly Confident,250000,-3.260682519,54.99735958
3228,Peatland restoration,There are limited areas of peatland in the Annan catchment.  Often peatland has been heavily drained in the past for conifer afforestation.  Watercourses draining these degraded deep peats usually have poor water quality.  Forest to bog peatland restoration in deep peat areas will improve water quality to acceptable levels.  Restored peatlands also help to improve water flows during dry periods.,Water Quality,,Planned,Medium,To get forestry interests to undertake forestry to bog peatland restoration,M,stage 1 will be a review where peatland is located within the overall Annan catchment and what watercourses drain them.  These waters can then be surveyed to see if they are degraded.,4,,Once areas have been prioritised then further peat depth surveys may need undertaken.,GFT,ADSFB,0,0,No,1400,Unfunded,Within 2 Years,ADSFB may fund if resources allow,309850,583700,,Planned,,,,,,Annan,FD01,MA1077,d4b8b1aa-f2d0-4e42-a9e4-4e1a0ee018a0,DSFB + Fishery Trust,Fairly Confident,0,-3.415767079,55.13944847
3229,Control and eradicate key plant INNS,"The Annan catchment has various INNS species of concern in riparian zones.  This includes Japanese knotweed, Skunk cabbage, Giant hogweed and Himalayan balsam.  These INNS species cause problems through outcompeting and replacing native vegetation and increased erosion risk when the INNS die back in the winter leaving banks unprotected.  Giant hogweed sap can also burn skin so there are health concerns too.  The ADSFB through the River Annan Trust ran a successful INNS programme from 2010 but it stopped in 2018 when staff numbers were cut.  The ADSFB have recently agreed to look at restarting an INNS control programme.",Invasive Non-native Species,,Ongoing,Medium,"To initially quantify the scale of INNS following their previous programme and then stop the spread, control and ultimately eradicate key plant INNS close to water courses",O,"The GFT recently secured funding for the 'Scottish Solway INNS Control and Knowledge Programme' which can include work on the Annan catchment.  A project officer provides assistance to develop and deliver coordinated and effective INNS control programmes.  It is proposed that in 2023 the project officer and ADSFB bailiff will quantify the river banks with Japanese knotweed, Skunk cabbage and Giant hogweed to allow a control programme to be considered.",4,https://gallowayfisheriestrust.org/invasive-non-native-plant-species-control.php,Annual surveys are required to quantify levels of INNS initally and then follow seasons to update any control plan,GFT,"Annan DSFB, Landowners",0,2000,Yes,4000,Funding Secured,Annual,Funding only presently confirmed for 2023 but the programme is expacted to run for an initial 5 years.  Funding will be applied for but not secured yet.,319450,567700,,Planned,,,,,,Annan,FD01,MA1078,3cec395d-6b01-4908-991d-69b75f7bd643,Private Finance,Fairly Confident,16000,-3.260682519,54.99735958
3230,Stop the replanting of conifers on deep peats,Extensive draining of deep peats (>50cm deep) to get conditions suitable to grow conifers will severly damage the peatland.  These damaged peatlands are causing water quality issues where they occur.  New forest plantings are not allowed to take place on deep peat due to the recognised environmental harm but the replanting of conifers can and does regularly take place on previously planted deep peats with only limited constraints.  This is not a significant issue for the Annan catchment but is likely to be having some localised impacts where conifer plantations are present.,Water Quality,,Initiated,Low,Stop the replanting of any conifers on deep peats,I,"Annan DSFB will investigate where conifers are planted on deep peats within the catchment and ensure they (or GFT on their behalf) will input to any restructuring plans to stop replanting conifers or undertake ground preparation on these peats.  ADSFB will support GFT in their opposition to this issue especially to key government agencies, MSPs, Councillors and forestry sector.",4,,Initial data and map review to understand scale of problem in Annan catchment,Annan DSFB,"GFT, Crichton Carbon Centre",0,1000,No,1000,Funding Secured,Within 2 Years,Forestry interests need to agree to stop or legislation change required,307950,586100,,Planned,,,,,,Annan,FD01,MA1079,bbaeb1d5-83d0-4e78-91cb-68a6747e6a8f,DSFB + Fishery Trust,Fairly Confident,0,-3.446342792,55.1606585
3231,Monitor health of fish stocks across the catchment,"Fish stocks (salmon) in the Annan have fallen in recent years and the River is presently a category 3.  A review of electrofishing data in 2022 found juvenile salmonid stocks are still relatively healthy but some parts of the catchment densities are lower than would be expected due to various potential pressures.  It is important to monitor fish stocks, both distribution and density, across the whole catchment for many reasons including directing /monitoring restoration actions, annual spawning success, on-going recovery or possible reductions in sub-catchment populations.  This information is required by the DSFB to manage the fish population effectively.",N/A,,Ongoing,Medium,Suitable electrofishing programme runs annually with a clear purpose,L,Undertake annual programme of electrofishing surveys (as part of a rolling 5 year programme) and NEPS when it is running.  Timed and quantative electrofishing surveys are appropriate.  When opportunities arise monitor wider fish health such as disease testing or adult sampling.,5,A review of historical data and recent electrofishing data was undertaken in 2022.,None,Annan DSFB,GFT,0,0,No,6000,Funding Secured,Annual,Covered by Annan DSFB annual donation to GFT,319450,567700,,Ongoing,,,,,,Annan,FD01,MA1080,eb5a48fd-9459-4fe4-90e6-3d9fe484b7f5,Local DSFB,Fairly Confident,0,-3.260682519,54.99735958
3232,Reporting water quality (pollution) issues,"The Annan catchment regularly has pollution problems which will be impacting on juvenile fish and their habitats.  Past known sources of pollution include construction works, poor slurry management, septic tank out flows and Scottish Water sewage plant discharge.",Water Quality,,Ongoing,High,Identify and report swiftly any pollution incidents to SEPA,L,"Ensure anglers, interested parties, riparian owners, Annan DSFB staff and contractors swiftly report to SEPA any pollution incidents.  The ADSFB will liaise with SEPA to understand how any pollution is dealt with.  Annan DSFB bailiff will visually monitor any known potential pollution sources while out doing his work.   Consider using GFT water quality sondes to monitor oxygen and temperature levels in key water courses.",5,,,Annan DSFB,SEPA,0,0,No,1000,Funding Secured,Annual,ADSFB paids for a bailiff,319000,564400,,Ongoing,,,,,,Annan,FD01,MA1081,e9e4f12b-acd5-4504-910f-25b0255ee9a0,Local DSFB,Fairly Confident,0,-3.266781022,54.96763875
3233,Improve commercial forest design across the catchment,"The main areas of commercial conifer plantations is in the sub-catchments of the Kinnel Water and Water of Ae.  Much of this forestry was originally planted as 'old style' forestry which had few environmental considerations.  Restructuring of these forests (once the trees are felled after the first crop rotation) - since the implementation of the Forest and Water Guidelines came into force - has been important to increase buffer zones, reduce silt pollution etc.  Forest plans are an important opportunity for GFT and DSFB's to comment and request changes to forest designs.  Plans are usually reviewed every 10 years.",Multiple,"Water temperature, instream and riparian habitat, water quality",Ongoing,Medium,To comment on any relevant FLS Forest Plans as they come up for review and private forest plans if relevant and available,H,Waiting to be informed of plan reviews means sometimes the opportunity is missed.  Proactively approach forestry interests to get timing of plan reviews in sensitive parts of the catchment and/or check public forestry register fortnightly and if required submit written responses backed up with water quality / fish data.,4,https://casebook.forestry.scot/w/webpage/prhome,None,Annan DSFB,GFT,0,0,No,1050,Funding Secured,Annual,Covered by Annan DSFB annual donation to GFT,307950,586100,,Ongoing,,,,,,Annan,FD01,MA1082,4d174b93-ae91-4527-9b7e-dbf7346941cb,DSFB + Fishery Trust,Fairly Confident,0,-3.446342792,55.1606585
3234,Manage bird predation pressures within river,"With salmonid stocks low there is a concern that predation could be reducing the number of smolts leaving the river.  Piscivorous birds (goosanders & cormorants) are predators which there are concerns about and can be managed through scaring tactics and lethal control.  Bird counts are completed twice a year, organised by Annan DSFB.  Where numbers are considered high enough to impact on fish stocks then licenses can be applied for from NatureScot to shoot a set number of birds.  Scare tactics is important to protect juvenile salmonids especiaily smolts.",Predation,,Ongoing,High,Assess annually populatuion size and impact from key fish predator birds (goosander & cormorant) and scare/control if necessary,L,Suitable surveys are required to assess the number and species of birds present within the river system at key times of years.  Knowing the numbers of birds will allow an assessment to be made regarding the scale of any impact and undertake targetted scaring / control as required.,3,,Bird counts required.,Annan DSFB,Beat owners,0,0,No,2000,Funding Secured,Annual,Need to have enough people to do the surveys twice annually,319050,564486,,Planned,,,,,,Annan,FD01,MA1083,a687d899-888b-4491-ae56-cec00431ecfc,Local DSFB,Fairly Confident,0,-3.266024517,54.96841952
3235,Understanding why marine return rates are presently so poor,"Scientific studies show that the overall return rates for salmon smolts going to sea is now very low.  As the survival of salmon in the marine environment is low then less adult fish are returning to rivers.  It has been suggested that possibly return rates are only a tenth of that recorded a few decades ago.  Many possible causes are suggested including by-catch from mackeral fisheries, increased predation, lack of food, pollution, aquaculture and netting.  For the long term recovery of salmon stocks it is essential to understand the cause(s) of present poor marine survival rates.  This will require large scale research programmes led by suitable organisations.",Other,,Not Possible,High,Understanding properly the poor marine survival rates,P,Not a local management strategy,2,https://marine.gov.scot/sma/assessment/salmon-and-sea-trout,Unknown,Unknown,All relevent NGOs & Gos,0,0,No,0,Unfunded,More than 5 Years,Not local management action,319000,564400,,Not Possible,,,,,,Annan,FD01,MA1084,cb4aac9a-9d98-4c81-abc7-165e22ec0510,Unidentified,N/A,,-3.266781022,54.96763875
3236,Ensuring water abstractions are not harmful to salmon populations,There are various water abstractions present from across the catchment which could both inpact on adult salmon migrating up the river and smolts migrating downstream during periods of low flows.  Abstraction for agriculture may increase in the future due to predicted drier / hotter summers.  Any abstraction should have screening to stop smolts being harmed.,Water Quantity,,Initiated,Medium,No significant impact on salmon population from abstractions,S,Annan DSFB bailiff will visually monitor downstream of any potential abstraction of concern.  If concerns identified then report to SEPA and assess likely impact on fish populations.  Submit responses to any abstraction license consultations from SEPA / DG Council.,3,,visual checks required at key times of year,Annan DSFB,"SEPA, GFT",0,0,No,1050,Funding Secured,Annual,Annan DSFB paids for a bailiff,319050,568300,,Ongoing,,,,,,Annan,FD01,MA1085,20b5b09e-6fc5-456d-b2a5-7578672766e7,Local DSFB,Fairly Confident,0,-3.26710349,55.00268513
3237,Minimise potential threats from renewable energy projects,"In recent years a number of windfarms have been constructed in the catchment.  A number of other wind farm developments are consented or likely to be submitted for planning in the near future.  Windfarms, especially during their construction phase, can impact on salmon through fish kills, damaging habitats and loss of food resource.  Silt pollution is a common and worrying problem.  There have been problems associated with windfarm construction particularly associated with silt and forestry felling.  Hydro developments are also a potential concern.",Water Quality,,Ongoing,High,"Ensure fish, water quality and habitats protected during construction works",L,"Provide detailed consultation responses to all proposed renewable energy projects where there is a risk to salmon populations.  Inparticular ensure there are robust monitoring programmes in place for water quality, fish and aquatic invertebrates (covering pre/during/post construction) and ensure that if impacts are identified then mitigation measures must be put into place to return to baseline conditions.",4,https://www.gov.scot/publications/monitoring-watercourses-in-relation-to-onshore-wind-farm-developments-generic-monitoring-programme/,None,GFT,Annan DSFB,0,0,No,2100,Funding Secured,Annual,Covered by Annan DSFB annual donation to GFT,319400,567700,,Ongoing,,,,,,Annan,FD01,MA1086,dc6ba870-f9cd-44af-9d2d-08d5c558ef72,DSFB + Fishery Trust,Fairly Confident,0,-3.261463905,54.99735148
